Year,State,Age Group,State Rate,State Births,US Births,US Birth Rate,Unit
2009,Oregon,15-19 years,32.5,"4,063","409,802",37.9,"per 1,000"
2009,Pennsylvania,15-19 years,28.7,"12,850","409,802",37.9,"per 1,000"
2009,Rhode Island,15-19 years,25.8,"1,051","409,802",37.9,"per 1,000"
2009,South Carolina,15-19 years,47,"7,651","409,802",37.9,"per 1,000"
2009,South Dakota,15-19 years,38.7,"1,092","409,802",37.9,"per 1,000"
2009,Tennessee,15-19 years,48.4,"10,378","409,802",37.9,"per 1,000"
2009,Texas,15-19 years,57.9,"52,656","409,802",37.9,"per 1,000"
2009,Total U.S.,15-19 years,37.9,"409,802","409,802",37.9,"per 1,000"
2009,Utah,15-19 years,30.7,"3,349","409,802",37.9,"per 1,000"
2009,Vermont,15-19 years,17.3,393,"409,802",37.9,"per 1,000"
2009,Virginia,15-19 years,30.4,"8,228","409,802",37.9,"per 1,000"
2009,Washington,15-19 years,30.4,"6,866","409,802",37.9,"per 1,000"
2009,West Virginia,15-19 years,48.2,"2,845","409,802",37.9,"per 1,000"
2009,Wisconsin,15-19 years,29.4,"5,798","409,802",37.9,"per 1,000"
2009,Wyoming,15-19 years,43.4,814,"409,802",37.9,"per 1,000"
2010,Alabama,15-19 years,43.6,"7,343","367,678",34.2,"per 1,000"
2010,Alaska,15-19 years,38.3,956,"367,678",34.2,"per 1,000"
2010,Arizona,15-19 years,41.9,"9,389","367,678",34.2,"per 1,000"
2010,Arkansas,15-19 years,52.5,"5,229","367,678",34.2,"per 1,000"
2010,California,15-19 years,31.5,"43,149","367,678",34.2,"per 1,000"
2010,Colorado,15-19 years,33.4,"5,474","367,678",34.2,"per 1,000"
2010,Connecticut,15-19 years,18.7,"2,274","367,678",34.2,"per 1,000"
2010,Delaware,15-19 years,30.5,974,"367,678",34.2,"per 1,000"
2010,District of Columbia,15-19 years,45.4,951,"367,678",34.2,"per 1,000"
2010,Florida,15-19 years,32,"19,127","367,678",34.2,"per 1,000"
2010,Georgia,15-19 years,41.4,"14,378","367,678",34.2,"per 1,000"
2010,Hawaii,15-19 years,32.5,"1,347","367,678",34.2,"per 1,000"
2010,Idaho,15-19 years,33,"1,863","367,678",34.2,"per 1,000"
2010,Illinois,15-19 years,33,"14,798","367,678",34.2,"per 1,000"
2010,Indiana,15-19 years,37.3,"8,665","367,678",34.2,"per 1,000"
2010,Iowa,15-19 years,28.6,"3,017","367,678",34.2,"per 1,000"
2010,Kansas,15-19 years,39.3,"3,865","367,678",34.2,"per 1,000"
2010,Kentucky,15-19 years,46.2,"6,684","367,678",34.2,"per 1,000"
2010,Louisiana,15-19 years,47.7,"7,689","367,678",34.2,"per 1,000"
2010,Maine,15-19 years,21.4,917,"367,678",34.2,"per 1,000"
2010,Maryland,15-19 years,27.3,"5,396","367,678",34.2,"per 1,000"
2010,Massachusetts,15-19 years,17.2,"3,909","367,678",34.2,"per 1,000"
2010,Michigan,15-19 years,30.1,"10,835","367,678",34.2,"per 1,000"
2010,Minnesota,15-19 years,22.5,"4,035","367,678",34.2,"per 1,000"
2010,Mississippi,15-19 years,55,"6,077","367,678",34.2,"per 1,000"
2010,Missouri,15-19 years,37.1,"7,669","367,678",34.2,"per 1,000"
2010,Montana,15-19 years,35,"1,128","367,678",34.2,"per 1,000"
2010,Nebraska,15-19 years,31.1,"1,958","367,678",34.2,"per 1,000"
2010,Nevada,15-19 years,38.6,"3,421","367,678",34.2,"per 1,000"
2010,New Hampshire,15-19 years,15.7,722,"367,678",34.2,"per 1,000"
2010,New Jersey,15-19 years,20.1,"5,793","367,678",34.2,"per 1,000"
2010,New Mexico,15-19 years,53,"3,872","367,678",34.2,"per 1,000"
2010,New York,15-19 years,22.7,"15,126","367,678",34.2,"per 1,000"
2010,North Carolina,15-19 years,38.3,"12,309","367,678",34.2,"per 1,000"
2010,North Dakota,15-19 years,28.8,659,"367,678",34.2,"per 1,000"
2010,Ohio,15-19 years,34.1,"13,752","367,678",34.2,"per 1,000"
2010,Oklahoma,15-19 years,50.4,"6,496","367,678",34.2,"per 1,000"
2010,Oregon,15-19 years,28.2,"3,496","367,678",34.2,"per 1,000"
2010,Pennsylvania,15-19 years,27,"11,959","367,678",34.2,"per 1,000"
2010,Rhode Island,15-19 years,22.3,891,"367,678",34.2,"per 1,000"
2010,South Carolina,15-19 years,42.6,"6,849","367,678",34.2,"per 1,000"
2010,South Dakota,15-19 years,34.9,975,"367,678",34.2,"per 1,000"
2010,Tennessee,15-19 years,43.2,"9,254","367,678",34.2,"per 1,000"
2010,Texas,15-19 years,52.2,"47,751","367,678",34.2,"per 1,000"
2010,Total U.S.,15-19 years,34.2,"367,678","367,678",34.2,"per 1,000"
2010,Utah,15-19 years,27.9,"3,049","367,678",34.2,"per 1,000"
2010,Vermont,15-19 years,17.9,401,"367,678",34.2,"per 1,000"
2010,Virginia,15-19 years,27.4,"7,374","367,678",34.2,"per 1,000"
2010,Washington,15-19 years,26.7,"6,002","367,678",34.2,"per 1,000"
2010,West Virginia,15-19 years,44.8,"2,608","367,678",34.2,"per 1,000"
2010,Wisconsin,15-19 years,26.2,"5,100","367,678",34.2,"per 1,000"
2010,Wyoming,15-19 years,39,723,"367,678",34.2,"per 1,000"
2013,Idaho,15-19 years,25.7,"1,425","274,641",26.6,"per 1,000"
2011,Alabama,15-19 years,40.5,"6,609","329,772",31.3,"per 1,000"
2011,Alaska,15-19 years,36.2,880,"329,772",31.3,"per 1,000"
2011,Arizona,15-19 years,38.5,"8,402","329,772",31.3,"per 1,000"
2011,Arkansas,15-19 years,50.7,"4,845","329,772",31.3,"per 1,000"
2011,California,15-19 years,28.7,"38,303","329,772",31.3,"per 1,000"
2011,Colorado,15-19 years,28.9,"4,734","329,772",31.3,"per 1,000"
2011,Connecticut,15-19 years,16.4,"2,020","329,772",31.3,"per 1,000"
2011,Delaware,15-19 years,29.3,900,"329,772",31.3,"per 1,000"
2011,District of Columbia,15-19 years,42.8,879,"329,772",31.3,"per 1,000"
2011,Florida,15-19 years,29.5,"17,125","329,772",31.3,"per 1,000"
2011,Georgia,15-19 years,38.2,"12,991","329,772",31.3,"per 1,000"
2011,Hawaii,15-19 years,30,"1,199","329,772",31.3,"per 1,000"
2011,Idaho,15-19 years,27.7,"1,584","329,772",31.3,"per 1,000"
2011,Illinois,15-19 years,29.5,"13,026","329,772",31.3,"per 1,000"
2011,Indiana,15-19 years,34.8,"7,917","329,772",31.3,"per 1,000"
2011,Iowa,15-19 years,25.3,"2,665","329,772",31.3,"per 1,000"
2011,Kansas,15-19 years,35.4,"3,493","329,772",31.3,"per 1,000"
2011,Kentucky,15-19 years,43.5,"6,111","329,772",31.3,"per 1,000"
2011,Louisiana,15-19 years,45.1,"6,970","329,772",31.3,"per 1,000"
2011,Maine,15-19 years,20.8,867,"329,772",31.3,"per 1,000"
2011,Maryland,15-19 years,24.7,"4,797","329,772",31.3,"per 1,000"
2011,Massachusetts,15-19 years,15.4,"3,478","329,772",31.3,"per 1,000"
2011,Michigan,15-19 years,27.8,"9,658","329,772",31.3,"per 1,000"
2011,Minnesota,15-19 years,19.3,"3,464","329,772",31.3,"per 1,000"
2011,Mississippi,15-19 years,50.2,"5,363","329,772",31.3,"per 1,000"
2011,Missouri,15-19 years,34.5,"6,944","329,772",31.3,"per 1,000"
2011,Montana,15-19 years,29.2,930,"329,772",31.3,"per 1,000"
2011,Nebraska,15-19 years,27.2,"1,731","329,772",31.3,"per 1,000"
2011,Nevada,15-19 years,36.1,"3,073","329,772",31.3,"per 1,000"
2011,New Hampshire,15-19 years,13.7,629,"329,772",31.3,"per 1,000"
2011,New Jersey,15-19 years,18.7,"5,358","329,772",31.3,"per 1,000"
2011,New Mexico,15-19 years,48.8,"3,452","329,772",31.3,"per 1,000"
2011,New York,15-19 years,21.2,"13,718","329,772",31.3,"per 1,000"
2011,North Carolina,15-19 years,34.9,"11,070","329,772",31.3,"per 1,000"
2011,North Dakota,15-19 years,28.2,647,"329,772",31.3,"per 1,000"
2011,Ohio,15-19 years,31.5,"12,338","329,772",31.3,"per 1,000"
2011,Oklahoma,15-19 years,47.8,"6,025","329,772",31.3,"per 1,000"
2011,Oregon,15-19 years,25.8,"3,134","329,772",31.3,"per 1,000"
2011,Pennsylvania,15-19 years,24.9,"10,816","329,772",31.3,"per 1,000"
2011,Rhode Island,15-19 years,21.3,831,"329,772",31.3,"per 1,000"
2011,South Carolina,15-19 years,39.1,"6,026","329,772",31.3,"per 1,000"
2011,South Dakota,15-19 years,34.3,964,"329,772",31.3,"per 1,000"
2011,Tennessee,15-19 years,40.8,"8,497","329,772",31.3,"per 1,000"
2011,Texas,15-19 years,46.9,"42,748","329,772",31.3,"per 1,000"
2011,Total U.S.,15-19 years,31.3,"329,772","329,772",31.3,"per 1,000"
2011,Utah,15-19 years,23.1,"2,542","329,772",31.3,"per 1,000"
2011,Vermont,15-19 years,16.8,375,"329,772",31.3,"per 1,000"
2011,Virginia,15-19 years,24.5,"6,524","329,772",31.3,"per 1,000"
2011,Washington,15-19 years,25.4,"5,530","329,772",31.3,"per 1,000"
2011,West Virginia,15-19 years,43.5,"2,461","329,772",31.3,"per 1,000"
2011,Wisconsin,15-19 years,23.2,"4,504","329,772",31.3,"per 1,000"
2011,Wyoming,15-19 years,35.2,625,"329,772",31.3,"per 1,000"
2012,Alabama,15-19 years,39.2,"6,195","305,388",29.4,"per 1,000"
2012,Alaska,15-19 years,34.5,817,"305,388",29.4,"per 1,000"
2012,Arizona,15-19 years,37.4,"8,119","305,388",29.4,"per 1,000"
2012,Arkansas,15-19 years,45.7,"4,349","305,388",29.4,"per 1,000"
2012,California,15-19 years,26.5,"34,890","305,388",29.4,"per 1,000"
2012,Colorado,15-19 years,25.4,"4,154","305,388",29.4,"per 1,000"
2012,Connecticut,15-19 years,15.1,"1,889","305,388",29.4,"per 1,000"
2012,Delaware,15-19 years,25,761,"305,388",29.4,"per 1,000"
2012,District of Columbia,15-19 years,38.6,791,"305,388",29.4,"per 1,000"
2012,Florida,15-19 years,28,"15,952","305,388",29.4,"per 1,000"
2012,Georgia,15-19 years,33.8,"11,488","305,388",29.4,"per 1,000"
2012,Hawaii,15-19 years,28.1,"1,108","305,388",29.4,"per 1,000"
2012,Idaho,15-19 years,28.3,"1,568","305,388",29.4,"per 1,000"
2012,Illinois,15-19 years,27.9,"12,098","305,388",29.4,"per 1,000"
2012,Indiana,15-19 years,33,"7,370","305,388",29.4,"per 1,000"
2012,Iowa,15-19 years,24.1,"2,498","305,388",29.4,"per 1,000"
2012,Kansas,15-19 years,34.1,"3,306","305,388",29.4,"per 1,000"
2012,Kentucky,15-19 years,41.5,"5,689","305,388",29.4,"per 1,000"
2012,Louisiana,15-19 years,43.1,"6,458","305,388",29.4,"per 1,000"
2012,Maine,15-19 years,19.4,798,"305,388",29.4,"per 1,000"
2012,Maryland,15-19 years,22.1,"4,286","305,388",29.4,"per 1,000"
2012,Massachusetts,15-19 years,14.1,"3,220","305,388",29.4,"per 1,000"
2012,Michigan,15-19 years,26.3,"8,913","305,388",29.4,"per 1,000"
2012,Minnesota,15-19 years,18.5,"3,295","305,388",29.4,"per 1,000"
2012,Mississippi,15-19 years,46.1,"4,781","305,388",29.4,"per 1,000"
2012,Missouri,15-19 years,32.2,"6,317","305,388",29.4,"per 1,000"
2012,Montana,15-19 years,28.8,892,"305,388",29.4,"per 1,000"
2012,Nebraska,15-19 years,26.8,"1,671","305,388",29.4,"per 1,000"
2012,Nevada,15-19 years,33.4,"2,863","305,388",29.4,"per 1,000"
2012,New Hampshire,15-19 years,13.8,629,"305,388",29.4,"per 1,000"
2012,New Jersey,15-19 years,16.7,"4,772","305,388",29.4,"per 1,000"
2012,New Mexico,15-19 years,47.5,"3,275","305,388",29.4,"per 1,000"
2012,New York,15-19 years,19.7,"12,592","305,388",29.4,"per 1,000"
2012,North Carolina,15-19 years,31.8,"10,077","305,388",29.4,"per 1,000"
2012,North Dakota,15-19 years,26.5,603,"305,388",29.4,"per 1,000"
2012,Ohio,15-19 years,29.8,"11,437","305,388",29.4,"per 1,000"
2012,Oklahoma,15-19 years,47.3,"5,844","305,388",29.4,"per 1,000"
2012,Oregon,15-19 years,23.8,"2,851","305,388",29.4,"per 1,000"
2012,Pennsylvania,15-19 years,23.7,"10,049","305,388",29.4,"per 1,000"
2012,Rhode Island,15-19 years,19.9,760,"305,388",29.4,"per 1,000"
2012,South Carolina,15-19 years,36.6,"5,537","305,388",29.4,"per 1,000"
2012,South Dakota,15-19 years,33.3,929,"305,388",29.4,"per 1,000"
2012,Tennessee,15-19 years,38.5,"7,910","305,388",29.4,"per 1,000"
2012,Texas,15-19 years,44.4,"40,451","305,388",29.4,"per 1,000"
2012,Total U.S.,15-19 years,29.4,"305,388","305,388",29.4,"per 1,000"
2012,Utah,15-19 years,23.3,"2,494","305,388",29.4,"per 1,000"
2012,Vermont,15-19 years,16.3,361,"305,388",29.4,"per 1,000"
2012,Virginia,15-19 years,22.9,"6,076","305,388",29.4,"per 1,000"
2012,Washington,15-19 years,23.4,"5,017","305,388",29.4,"per 1,000"
2012,West Virginia,15-19 years,44.1,"2,407","305,388",29.4,"per 1,000"
2012,Wisconsin,15-19 years,21.9,"4,159","305,388",29.4,"per 1,000"
2012,Wyoming,15-19 years,34.7,622,"305,388",29.4,"per 1,000"
2013,Alabama,15-19 years,34.3,"5,392","274,641",26.6,"per 1,000"
2013,Alaska,15-19 years,30.3,708,"274,641",26.6,"per 1,000"
2013,Arizona,15-19 years,33.1,"7,232","274,641",26.6,"per 1,000"
2013,Arkansas,15-19 years,43.5,"4,155","274,641",26.6,"per 1,000"
2013,California,15-19 years,23.6,"30,505","274,641",26.6,"per 1,000"
2013,Colorado,15-19 years,23.4,"3,834","274,641",26.6,"per 1,000"
2013,Connecticut,15-19 years,12.9,"1,606","274,641",26.6,"per 1,000"
2013,Delaware,15-19 years,24.7,728,"274,641",26.6,"per 1,000"
2013,District of Columbia,15-19 years,32.1,637,"274,641",26.6,"per 1,000"
2013,Florida,15-19 years,24.6,"13,962","274,641",26.6,"per 1,000"
2013,Georgia,15-19 years,30.5,"10,322","274,641",26.6,"per 1,000"
2013,Hawaii,15-19 years,25.1,976,"274,641",26.6,"per 1,000"
2013,Illinois,15-19 years,24.6,"10,525","274,641",26.6,"per 1,000"
2013,Indiana,15-19 years,30.3,"6,742","274,641",26.6,"per 1,000"
2013,Iowa,15-19 years,22.1,"2,289","274,641",26.6,"per 1,000"
2013,Kansas,15-19 years,29.6,"2,869","274,641",26.6,"per 1,000"
2013,Kentucky,15-19 years,39.5,"5,410","274,641",26.6,"per 1,000"
2013,Louisiana,15-19 years,39.2,"5,811","274,641",26.6,"per 1,000"
2013,Maine,15-19 years,17.4,697,"274,641",26.6,"per 1,000"
2013,Maryland,15-19 years,19.4,"3,690","274,641",26.6,"per 1,000"
2013,Massachusetts,15-19 years,12.1,"2,734","274,641",26.6,"per 1,000"
2013,Michigan,15-19 years,23.6,"7,872","274,641",26.6,"per 1,000"
2013,Minnesota,15-19 years,16.8,"2,950","274,641",26.6,"per 1,000"
2013,Mississippi,15-19 years,42.6,"4,347","274,641",26.6,"per 1,000"
2013,Missouri,15-19 years,30,"5,814","274,641",26.6,"per 1,000"
2013,Montana,15-19 years,27.9,855,"274,641",26.6,"per 1,000"
2013,Nebraska,15-19 years,24.9,"1,552","274,641",26.6,"per 1,000"
2013,Nevada,15-19 years,30.3,"2,604","274,641",26.6,"per 1,000"
2013,New Hampshire,15-19 years,12.6,560,"274,641",26.6,"per 1,000"
2013,New Jersey,15-19 years,14.8,"4,188","274,641",26.6,"per 1,000"
2013,New Mexico,15-19 years,43.3,"2,959","274,641",26.6,"per 1,000"
2013,New York,15-19 years,17.7,"11,128","274,641",26.6,"per 1,000"
2013,North Carolina,15-19 years,28.4,"9,020","274,641",26.6,"per 1,000"
2013,North Dakota,15-19 years,24.1,563,"274,641",26.6,"per 1,000"
2013,Ohio,15-19 years,27.2,"10,352","274,641",26.6,"per 1,000"
2013,Oklahoma,15-19 years,42.9,"5,310","274,641",26.6,"per 1,000"
2013,Oregon,15-19 years,21.6,"2,594","274,641",26.6,"per 1,000"
2013,Pennsylvania,15-19 years,20.9,"8,657","274,641",26.6,"per 1,000"
2013,Rhode Island,15-19 years,17.7,659,"274,641",26.6,"per 1,000"
2013,South Carolina,15-19 years,31.6,"4,763","274,641",26.6,"per 1,000"
2013,South Dakota,15-19 years,29.1,812,"274,641",26.6,"per 1,000"
2013,Tennessee,15-19 years,34.7,"7,105","274,641",26.6,"per 1,000"
2013,Texas,15-19 years,41,"37,525","274,641",26.6,"per 1,000"
2013,Total U.S.,15-19 years,26.6,"274,641","274,641",26.6,"per 1,000"
2013,Utah,15-19 years,20.6,"2,254","274,641",26.6,"per 1,000"
2013,Vermont,15-19 years,14.5,317,"274,641",26.6,"per 1,000"
2013,Virginia,15-19 years,20.1,"5,300","274,641",26.6,"per 1,000"
2013,Washington,15-19 years,20.5,"4,386","274,641",26.6,"per 1,000"
2013,West Virginia,15-19 years,40.1,"2,178","274,641",26.6,"per 1,000"
2013,Wisconsin,15-19 years,19.6,"3,692","274,641",26.6,"per 1,000"
2013,Wyoming,15-19 years,29.6,540,"274,641",26.6,"per 1,000"
2014,Alabama,15-19 years,32,"5,009","249,078",24.2,"per 1,000"
2014,Alaska,15-19 years,27.8,645,"249,078",24.2,"per 1,000"
2014,Arizona,15-19 years,29.9,"6,622","249,078",24.2,"per 1,000"
2014,Arkansas,15-19 years,39.5,"3,782","249,078",24.2,"per 1,000"
2014,California,15-19 years,21.1,"27,025","249,078",24.2,"per 1,000"
2014,Colorado,15-19 years,20.3,"3,377","249,078",24.2,"per 1,000"
2014,Connecticut,15-19 years,11.5,"1,420","249,078",24.2,"per 1,000"
2014,Delaware,15-19 years,20.7,616,"249,078",24.2,"per 1,000"
2014,District of Columbia,15-19 years,28.4,565,"249,078",24.2,"per 1,000"
2014,Florida,15-19 years,22.5,"12,816","249,078",24.2,"per 1,000"
2014,Georgia,15-19 years,28.4,"9,661","249,078",24.2,"per 1,000"
2014,Hawaii,15-19 years,23.1,893,"249,078",24.2,"per 1,000"
2014,Idaho,15-19 years,23.2,"1,303","249,078",24.2,"per 1,000"
2014,Illinois,15-19 years,22.8,"9,591","249,078",24.2,"per 1,000"
2014,Indiana,15-19 years,28,"6,223","249,078",24.2,"per 1,000"
2014,Iowa,15-19 years,19.8,"2,048","249,078",24.2,"per 1,000"
2014,Kansas,15-19 years,27.6,"2,674","249,078",24.2,"per 1,000"
2014,Kentucky,15-19 years,35.3,"4,877","249,078",24.2,"per 1,000"
2014,Louisiana,15-19 years,35.8,"5,270","249,078",24.2,"per 1,000"
2014,Maine,15-19 years,16.5,655,"249,078",24.2,"per 1,000"
2014,Maryland,15-19 years,17.8,"3,379","249,078",24.2,"per 1,000"
2014,Massachusetts,15-19 years,10.6,"2,404","249,078",24.2,"per 1,000"
2014,Michigan,15-19 years,21.1,"6,967","249,078",24.2,"per 1,000"
2014,Minnesota,15-19 years,15.5,"2,709","249,078",24.2,"per 1,000"
2014,Mississippi,15-19 years,38,"3,853","249,078",24.2,"per 1,000"
2014,Missouri,15-19 years,27.2,"5,232","249,078",24.2,"per 1,000"
2014,Montana,15-19 years,26.4,807,"249,078",24.2,"per 1,000"
2014,Nebraska,15-19 years,22.2,"1,390","249,078",24.2,"per 1,000"
2014,Nevada,15-19 years,28.5,"2,448","249,078",24.2,"per 1,000"
2014,New Hampshire,15-19 years,11,484,"249,078",24.2,"per 1,000"
2014,New Jersey,15-19 years,13.1,"3,678","249,078",24.2,"per 1,000"
2014,New Mexico,15-19 years,37.8,"2,543","249,078",24.2,"per 1,000"
2014,New York,15-19 years,16.1,"9,954","249,078",24.2,"per 1,000"
2014,North Carolina,15-19 years,25.9,"8,280","249,078",24.2,"per 1,000"
2014,North Dakota,15-19 years,23.9,564,"249,078",24.2,"per 1,000"
2014,Ohio,15-19 years,25.1,"9,473","249,078",24.2,"per 1,000"
2014,Oklahoma,15-19 years,38.5,"4,802","249,078",24.2,"per 1,000"
2014,Oregon,15-19 years,20,"2,390","249,078",24.2,"per 1,000"
2014,Pennsylvania,15-19 years,19.3,"7,892","249,078",24.2,"per 1,000"
2014,Rhode Island,15-19 years,15.8,590,"249,078",24.2,"per 1,000"
2014,South Carolina,15-19 years,28.5,"4,297","249,078",24.2,"per 1,000"
2014,South Dakota,15-19 years,26.2,735,"249,078",24.2,"per 1,000"
2014,Tennessee,15-19 years,33,"6,756","249,078",24.2,"per 1,000"
2014,Texas,15-19 years,37.8,"35,063","249,078",24.2,"per 1,000"
2014,Total U.S.,15-19 years,24.2,"249,078","249,078",24.2,"per 1,000"
2014,Utah,15-19 years,19.4,"2,163","249,078",24.2,"per 1,000"
2014,Vermont,15-19 years,14.2,307,"249,078",24.2,"per 1,000"
2014,Virginia,15-19 years,18.4,"4,859","249,078",24.2,"per 1,000"
2014,Washington,15-19 years,19.1,"4,092","249,078",24.2,"per 1,000"
2014,West Virginia,15-19 years,36.6,"1,972","249,078",24.2,"per 1,000"
2014,Wisconsin,15-19 years,18,"3,378","249,078",24.2,"per 1,000"
2014,Wyoming,15-19 years,30.1,545,"249,078",24.2,"per 1,000"
2015,Alabama,15-19 years,30.1,"4,739","229,715",22.3,"per 1,000"
2015,Alaska,15-19 years,29.3,662,"229,715",22.3,"per 1,000"
2015,Arizona,15-19 years,26.3,"5,910","229,715",22.3,"per 1,000"
2015,Arkansas,15-19 years,38,"3,677","229,715",22.3,"per 1,000"
2015,California,15-19 years,19,"24,175","229,715",22.3,"per 1,000"
2015,Colorado,15-19 years,19.3,"3,270","229,715",22.3,"per 1,000"
2015,Connecticut,15-19 years,10.1,"1,241","229,715",22.3,"per 1,000"
2015,Delaware,15-19 years,18.1,540,"229,715",22.3,"per 1,000"
2015,District of Columbia,15-19 years,25.6,501,"229,715",22.3,"per 1,000"
2015,Florida,15-19 years,20.8,"11,957","229,715",22.3,"per 1,000"
2015,Georgia,15-19 years,25.6,"8,829","229,715",22.3,"per 1,000"
2015,Hawaii,15-19 years,20.6,789,"229,715",22.3,"per 1,000"
2015,Idaho,15-19 years,22.5,"1,288","229,715",22.3,"per 1,000"
2015,Illinois,15-19 years,21.1,"8,764","229,715",22.3,"per 1,000"
2015,Indiana,15-19 years,26,"5,813","229,715",22.3,"per 1,000"
2015,Iowa,15-19 years,18.6,"1,943","229,715",22.3,"per 1,000"
2015,Kansas,15-19 years,25.5,"2,479","229,715",22.3,"per 1,000"
2015,Kentucky,15-19 years,32.4,"4,503","229,715",22.3,"per 1,000"
2015,Louisiana,15-19 years,34.1,"5,055","229,715",22.3,"per 1,000"
2015,Maine,15-19 years,15.4,603,"229,715",22.3,"per 1,000"
2015,Maryland,15-19 years,17,"3,214","229,715",22.3,"per 1,000"
2015,Massachusetts,15-19 years,9.4,"2,140","229,715",22.3,"per 1,000"
2015,Michigan,15-19 years,19.4,"6,356","229,715",22.3,"per 1,000"
2015,Minnesota,15-19 years,13.7,"2,386","229,715",22.3,"per 1,000"
2015,Mississippi,15-19 years,34.8,"3,536","229,715",22.3,"per 1,000"
2015,Missouri,15-19 years,25,"4,838","229,715",22.3,"per 1,000"
2015,Montana,15-19 years,25.3,770,"229,715",22.3,"per 1,000"
2015,Nebraska,15-19 years,22,"1,388","229,715",22.3,"per 1,000"
2015,Nevada,15-19 years,27.6,"2,369","229,715",22.3,"per 1,000"
2015,New Hampshire,15-19 years,10.9,468,"229,715",22.3,"per 1,000"
2015,New Jersey,15-19 years,12.1,"3,374","229,715",22.3,"per 1,000"
2015,New Mexico,15-19 years,34.6,"2,320","229,715",22.3,"per 1,000"
2015,New York,15-19 years,14.6,"8,961","229,715",22.3,"per 1,000"
2015,North Carolina,15-19 years,23.6,"7,641","229,715",22.3,"per 1,000"
2015,North Dakota,15-19 years,22.2,527,"229,715",22.3,"per 1,000"
2015,Ohio,15-19 years,23.2,"8,755","229,715",22.3,"per 1,000"
2015,Oklahoma,15-19 years,34.8,"4,391","229,715",22.3,"per 1,000"
2015,Oregon,15-19 years,19,"2,284","229,715",22.3,"per 1,000"
2015,Pennsylvania,15-19 years,17.7,"7,218","229,715",22.3,"per 1,000"
